customer_id,gender,location,age,monthly_income,monthly_emi_outflow,total_credit_limit,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,months_since_last_default,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,target_credit_score_movement
15658,female,Bhubaneswar,37,94779,52223,250000,109668,0.08,0,50,6,0,3,91366.25,251709,Stable
15659,male,Noida,26,22437,0,60000,0,0.24,2,74,0,0,1,14689.62,290230,Stable
15660,female,Dehradun,30,46506,14317,130000,58413,0.2,3,77,5,0,1,33458.73,166171,Stable
15661,female,Jaipur,46,115413,12225,260000,37775,0.26,0,83,1,0,1,38261.08,953402,Stable
15662,female,Pune,26,43575,35329,120000,286164,0.22,1,43,0,25,8,80747.39,31828,Decrease
15663,female,Tirunelveli,43,108452,89917,320000,456778,0.68,2,75,0,17,2,78553.7,1084782,Stable
15664,male,Thiruvananthapuram,29,36496,18900,100000,341901,0.57,0,31,0,0,8,53559.46,34856,Stable
15665,female,Ahmedabad,28,23313,12934,60000,52770,0.42,1,63,0,0,2,26641.56,118324,Stable
15666,female,Howrah,24,41960,15289,120000,77668,0.87,0,53,6,0,2,36313.68,193754,Stable
15667,female,Lucknow,25,44221,10051,110000,141719,0.3,2,74,0,27,1,32686.13,179413,Stable
15668,male,Aurangabad,55,164154,75793,400000,159165,0.13,1,72,0,18,0,54030.65,968516,Stable
15669,male,Raebareli,23,41735,22661,120000,432371,0.56,0,86,0,0,0,28655.0,375621,Increase
15670,male,Itanagar,49,103603,32678,240000,623823,0.92,0,79,14,0,1,53919.87,665828,Stable
15671,male,Vadodara,24,32864,19020,90000,439171,0.89,3,70,0,0,2,21259.19,173939,Stable
15672,male,Muzaffarpur,28,46556,15754,130000,159115,0.29,3,79,11,18,2,44360.76,146625,Stable
15673,male,Mumbai,29,38463,21466,90000,109261,0.24,0,78,0,0,1,19212.29,198160,Stable
15674,female,Amaravati,40,54495,29375,140000,443268,0.16,7,73,0,0,2,32135.81,638892,Stable
15675,female,Lucknow,21,40455,38056,100000,307492,0.09,3,63,0,22,3,33010.98,59442,Stable
15676,female,Srinagar,37,91467,64290,240000,840913,0.03,2,67,0,0,3,99884.61,262370,Stable
15677,male,Bhilwara,27,27176,11633,70000,152159,0.93,3,51,0,0,3,22014.33,131642,Stable
15678,female,Bhubaneswar,23,43124,3280,110000,23222,0.12,3,35,0,0,5,70546.6,22727,Increase
15679,female,Daman,26,20162,12359,60000,75142,0.14,3,59,0,90,2,27535.68,50718,Stable
15680,male,Aligarh,25,30720,18070,70000,74087,1.0,3,77,0,0,2,20565.78,285120,Stable
15681,female,Rishikesh,31,79681,17376,200000,88617,0.74,0,66,5,0,3,79508.01,351446,Stable
15682,male,Bilaspur,32,50564,40849,120000,698517,0.35,1,72,0,0,1,24051.88,640625,Stable
15683,female,Meerut,24,31185,19567,80000,275699,0.57,0,75,0,30,2,22373.98,156004,Stable
15684,male,Haldwani,29,29916,28411,70000,627598,0.39,0,52,0,26,4,32459.33,161144,Stable
15685,male,Dharwad,62,245787,39887,590000,920990,0.13,0,71,0,0,0,64550.8,285517,Increase
15686,male,Shirdi,63,204971,105293,470000,852873,0.19,0,59,0,0,1,79155.78,245380,Stable
15687,female,Imphal,59,194442,105333,520000,2538525,0.23,2,70,0,0,1,97752.58,716415,Stable
15688,female,Raebareli,34,89570,56059,210000,228720,0.79,3,61,24,0,2,77116.36,254388,Stable
15689,male,Dhanbad,32,76156,15161,200000,107491,0.02,1,79,0,0,2,57333.1,423824,Increase
15690,male,Dharwad,29,42902,8751,110000,35704,0.89,2,79,0,25,1,28535.46,107336,Stable
15691,female,Agartala,27,24441,11483,50000,265027,0.32,0,55,6,0,2,24866.41,67432,Stable
15692,female,Puducherry,40,61273,4808,140000,58080,0.74,2,31,0,0,4,71569.44,11491,Increase
15693,male,Baroda,26,43960,32112,120000,34680,0.08,2,51,0,0,3,49931.17,112355,Stable
15694,female,Bilaspur,47,114523,16035,320000,177667,0.11,3,85,0,18,1,16799.23,1759976,Increase
15695,female,Dehradun,47,115232,4305,340000,4735,0.8,2,42,0,0,3,216024.57,47835,Increase
15696,female,New Delhi,22,38098,16293,80000,294740,0.25,3,59,0,23,2,31526.48,76138,Stable
15697,male,Agartala,24,32271,13991,90000,183142,0.73,1,70,0,19,1,25504.39,206721,Stable
15698,male,Jaipur,22,32281,14970,80000,16317,0.01,2,59,0,0,4,33760.39,131310,Stable
15699,female,Erode,24,28413,22251,70000,24476,0.14,3,75,0,0,2,23595.82,276302,Stable
15700,male,Dharwad,28,22627,17573,50000,388363,0.64,1,90,0,0,1,6360.46,387549,Stable
15701,female,Ahmedabad,29,35541,22984,90000,232138,0.11,0,73,0,29,2,29118.13,131136,Stable
15702,female,Meerut,40,89842,75204,250000,1285988,0.26,1,75,0,21,2,58471.79,212683,Stable
15703,male,Bikaner,42,100618,54451,290000,59896,0.01,1,77,0,0,2,61660.35,726134,Stable
15704,male,Pune,23,47897,29374,140000,296089,0.26,0,39,0,0,8,96908.01,11175,Stable
15705,male,Bhubaneswar,23,46948,30382,100000,336936,0.84,3,72,0,0,2,21354.7,296858,Stable
15706,female,Dispur,68,215918,90839,580000,2187403,0.24,0,79,0,0,0,40647.86,460361,Increase
15707,female,Baroda,25,38499,5707,110000,114653,0.19,1,77,0,0,1,27849.76,267363,Increase
15708,male,Haldwani,46,117234,69957,310000,425338,0.17,7,77,0,0,1,75477.14,1003993,Stable
15709,male,Puducherry,25,31931,23051,80000,163662,0.22,2,56,3,22,4,27181.84,171258,Stable
15710,male,Jalandhar,29,24438,7224,70000,87265,0.27,2,71,0,0,2,18019.09,291866,Stable
15711,female,Itanagar,21,45847,6549,130000,79111,0.94,0,62,0,0,2,50379.93,144819,Stable
15712,female,Patna,26,22369,21119,50000,86587,0.08,0,55,3,80,2,16690.55,147744,Stable
15713,female,Kottayam,24,22779,15561,50000,187976,0.43,2,30,0,29,6,39372.73,34037,Decrease
15714,male,Puducherry,22,37385,29815,100000,629096,0.6,1,75,5,0,1,25705.32,118404,Stable
15715,male,Udaipur,22,43562,4346,120000,43851,0.09,2,46,0,73,6,76659.82,34377,Decrease
15716,female,Thane,21,37518,22099,90000,178780,0.63,0,75,0,30,2,29305.66,143201,Stable
15717,male,Kurnool,27,41341,14039,120000,43240,0.21,2,52,0,0,3,39717.06,90569,Stable
15718,male,Kurnool,45,149749,124527,350000,1879112,0.12,1,71,0,0,2,68439.45,795470,Stable
15719,male,Satna,25,24220,17826,50000,179686,0.17,1,52,0,0,4,19024.96,108244,Stable
15720,male,Kolhapur,22,35336,6344,70000,57603,0.54,1,65,0,75,4,21227.98,155072,Stable
15721,female,Ludhiana,46,116848,46581,270000,936278,0.04,1,76,0,0,1,29991.83,571157,Stable
15722,male,Tirunelveli,24,48951,2845,130000,31579,0.93,2,76,0,0,2,26264.68,138872,Stable
15723,female,Jaipur,21,27397,10432,70000,94826,0.55,1,58,0,0,4,27635.3,89633,Stable
15724,female,New Delhi,26,44931,32202,110000,292716,0.28,1,30,0,0,5,65897.73,12608,Decrease
15725,male,Coimbatore,37,77605,70363,210000,1132140,0.06,1,73,0,0,1,41978.89,383919,Stable
15726,female,Amaravati,29,46060,38657,120000,738348,0.11,1,82,20,0,2,26078.65,112719,Stable
15727,female,Kollam,27,28281,23728,70000,120538,0.2,0,42,27,89,6,51168.39,7474,Decrease
15728,male,Amritsar,30,42888,24332,90000,99517,0.02,1,72,0,30,1,21246.43,137764,Stable
15729,female,Dhanbad,23,46036,0,110000,0,0.79,3,71,4,0,1,37161.69,174596,Stable
15730,female,Tirupati,28,21508,17468,40000,351106,0.8,3,51,18,0,2,16505.04,147179,Stable
15731,female,Kurnool,26,48754,18613,130000,169006,0.8,2,72,0,16,2,30727.59,149271,Stable
15732,female,Kolhapur,68,243090,90304,700000,821766,0.59,0,33,0,0,1,113062.1,16303,Stable
15733,female,Imphal,31,67012,9962,140000,170350,0.63,0,72,32,0,2,40098.16,641532,Stable
15734,female,Nashik,26,28080,1762,80000,8968,0.67,1,32,0,20,4,48900.37,9441,Stable
15735,female,Bhubaneswar,21,28281,13794,60000,70349,0.17,3,31,0,72,4,34584.96,7959,Stable
15736,female,Shimla,39,66870,45894,150000,279953,0.31,3,74,0,0,2,25050.22,670393,Stable
15737,male,Hyderabad,27,38039,6293,110000,57140,0.73,1,56,0,88,3,47883.24,99137,Stable
15738,male,Amritsar,23,32527,27309,80000,111693,0.71,1,72,1,0,2,23542.8,254869,Stable
15739,male,Bangalore,50,134732,116286,400000,475609,0.2,3,62,0,0,1,86459.02,428258,Stable
15740,female,Gangtok,23,27175,22052,80000,509180,0.45,1,73,2,79,1,23546.95,110108,Stable
15741,female,Saharanpur,26,31773,22499,80000,69296,0.62,1,72,13,0,2,24565.82,196246,Stable
15742,female,Patiala,32,76617,31061,180000,375527,0.21,3,71,0,0,1,28768.42,559597,Stable
15743,male,New Delhi,26,29099,13080,70000,14126,0.13,2,79,0,0,2,14695.17,141510,Stable
15744,male,Thiruvananthapuram,41,124944,104297,270000,1677095,0.16,2,51,0,23,1,93917.69,450507,Stable
15745,male,Dhanbad,27,40729,10550,100000,85349,0.63,3,51,0,30,4,34980.27,195196,Stable
15746,female,Raipur,35,51561,16927,130000,35377,0.2,1,90,9,28,1,11557.07,578622,Stable
15747,male,Rajkot,40,54623,45016,110000,319163,0.42,4,70,0,0,1,23937.84,359713,Stable
15748,male,Saharanpur,22,29839,7627,80000,53999,0.25,1,34,0,0,8,58515.89,36763,Stable
15749,female,Raipur,31,94091,5545,220000,17134,0.79,6,86,0,26,1,22488.05,1038239,Stable
15750,male,Firozabad,48,142537,109105,410000,1211065,0.79,3,76,0,30,2,76188.58,992634,Decrease
15751,female,Dehradun,25,32832,22359,80000,46506,0.56,2,79,0,0,1,22553.12,129472,Stable
15752,male,Mumbai,25,29104,0,90000,0,0.22,1,74,0,0,1,30383.32,197175,Stable
15753,female,Amaravati,26,44900,41667,120000,45417,0.72,1,52,0,28,4,43447.6,86537,Stable
15754,female,Kolhapur,38,91859,47178,220000,192958,0.98,0,65,2,0,3,75785.67,185186,Stable
15755,female,Baroda,29,22112,6132,60000,18947,0.26,0,83,0,0,1,17021.63,176385,Stable
15756,female,Nellore,26,49127,44582,120000,1073980,0.84,0,58,0,0,2,52113.42,155748,Stable
15757,female,Aizawl,29,38706,36446,90000,294483,0.52,2,39,0,0,4,51034.83,2341,Stable
15758,male,Kurnool,46,124729,54651,260000,769486,0.37,0,59,0,26,1,86340.42,469633,Stable
15759,female,Agra,35,75123,31061,170000,95978,0.58,3,75,0,0,2,38763.05,637524,Stable
15760,female,Bhubaneswar,40,91267,44579,270000,449356,0.14,0,73,0,19,1,74981.58,534226,Stable
15761,female,Dispur,24,24224,4527,60000,14033,0.29,0,68,0,73,4,21932.79,99857,Stable
15762,female,Gwalior,50,150000,109344,300000,1976939,0.96,1,78,6,0,1,30445.4,589899,Stable
15763,male,Delhi,25,44675,21462,130000,130488,0.57,0,78,0,90,1,35610.47,143768,Stable
15764,female,Shirdi,65,224357,101425,520000,210964,0.17,0,76,12,0,0,32203.08,548371,Increase
15765,male,Bikaner,22,47483,28220,140000,115137,0.02,2,68,5,0,4,42512.52,109880,Stable
15766,female,Gangtok,21,22815,0,70000,0,0.5,2,40,0,26,8,41522.92,17604,Stable
15767,female,Amaravati,24,32685,12936,80000,78909,0.33,1,78,0,0,1,21545.22,120846,Stable
15768,male,Meerut,27,39116,7371,100000,111154,0.82,0,84,5,0,2,30326.46,237180,Stable
15769,male,Amaravati,60,161413,30651,390000,370570,0.05,2,68,0,0,2,107983.44,439364,Increase
15770,male,Jind,67,209507,95360,520000,2202816,0.39,0,70,0,0,1,29951.92,473048,Stable
15771,female,Belgaum,59,181989,1520,480000,27481,0.23,0,71,0,0,0,44082.58,743539,Increase
15772,male,Visakhapatnam,21,34090,10920,70000,110182,0.35,3,79,3,18,1,23478.08,227439,Stable
15773,female,Thane,35,58303,50741,160000,207023,0.16,3,78,0,18,1,31205.52,582163,Stable
15774,male,Muzaffarpur,32,50179,12437,120000,75741,0.71,0,37,0,0,3,78367.56,58206,Stable
15775,male,Kohima,26,34687,19269,90000,232962,0.37,0,76,0,21,1,28636.0,198052,Stable
15776,female,Meerut,65,240270,48112,710000,533562,0.29,0,84,31,0,0,92175.47,377883,Stable
15777,male,Dispur,30,44030,19862,130000,81434,0.19,3,71,0,16,2,38707.85,191379,Stable
15778,male,Saharanpur,21,30973,9673,70000,97503,0.19,2,70,0,0,2,14819.82,193225,Stable
15779,female,Gaya,63,219725,146061,530000,449867,0.12,0,88,0,0,0,41977.69,619144,Increase
15780,female,Ghaziabad,21,34349,10512,80000,21864,0.29,1,54,0,0,4,26297.45,194342,Stable
15781,female,Panipat,25,46158,5037,100000,55910,0.21,3,70,0,30,2,34751.18,112691,Stable
15782,male,Pune,38,71076,63682,200000,514550,0.11,2,70,0,0,1,54048.09,230827,Stable
15783,male,Lucknow,25,47984,40820,100000,125725,0.64,1,45,2,0,7,53316.21,5902,Decrease
15784,male,Gangtok,25,40082,34331,90000,277737,0.58,1,65,0,0,4,37726.76,148202,Stable
15785,male,Puducherry,30,23522,7125,50000,64695,0.64,1,71,0,0,2,10535.33,275538,Stable
15786,male,Jammu,52,191235,179498,490000,376945,0.26,0,75,0,0,1,58303.28,503983,Stable
15787,female,Tirupati,27,33282,31314,70000,222016,0.9,1,72,0,29,2,18556.02,122865,Stable
15788,male,Delhi,23,41533,33816,100000,307049,0.12,0,77,0,0,2,24510.48,114027,Stable
15789,female,Muzzafarnagar,44,100565,17342,300000,400600,0.36,2,36,0,0,2,190053.82,49418,Increase
15790,male,Noida,57,152020,27823,310000,531141,0.19,0,82,0,0,1,52190.09,551302,Increase
15791,female,Aurangabad,26,39333,32706,110000,100734,0.86,1,74,0,0,1,34641.09,193353,Stable
15792,male,Nellore,29,22171,15286,50000,215379,0.79,1,74,0,27,2,11178.85,189287,Stable
15793,male,Satna,55,181839,45498,430000,1096046,0.12,1,58,0,0,1,86002.8,307095,Stable
15794,female,Lucknow,53,163512,82298,430000,1736487,0.13,0,71,24,0,1,61133.91,677015,Stable
15795,male,Kochi,25,36873,29010,110000,176380,0.38,0,81,0,0,1,27338.24,124008,Stable
15796,female,Dispur,21,41856,17255,90000,277805,0.81,3,63,0,0,4,37742.51,59826,Stable
15797,male,Dispur,25,24034,17340,60000,18900,0.33,2,74,3,0,1,19640.13,137738,Stable
15798,male,Ahmedabad,29,22906,9185,60000,92584,0.49,1,76,0,24,2,12579.12,148961,Stable
15799,female,Vadodara,23,28310,4391,80000,101344,0.69,1,32,3,22,4,61835.66,24341,Stable
15800,male,Gangtok,46,109823,45248,320000,772835,0.13,3,79,0,0,2,62430.11,713013,Stable
15801,female,Bhubaneswar,27,21079,9861,50000,109457,0.71,0,33,33,29,8,32068.06,45397,Stable
15802,male,Patiala,23,45060,33051,90000,729766,0.75,2,76,0,0,1,23166.91,118027,Stable
15803,male,Vijayawada,67,234696,178568,550000,2874944,0.05,1,77,0,0,0,63952.23,432437,Increase
15804,male,Kochi,38,77129,31193,180000,221158,0.13,2,64,0,0,3,63726.05,208488,Stable
15805,male,Kurnool,41,145567,46524,410000,50711,0.74,3,79,5,0,2,64722.77,1057641,Stable
15806,male,Mumbai,55,196423,51519,480000,777936,0.05,2,73,0,0,1,71301.85,573768,Stable
15807,male,Kollam,26,48096,3957,100000,35929,0.23,0,68,0,0,3,32829.36,62955,Stable
15808,male,Mumbai,27,26224,24669,60000,372008,0.8,1,66,19,18,3,25483.23,60554,Stable
15809,female,Hyderabad,24,40327,18396,100000,424579,0.51,3,83,0,23,2,21290.39,144143,Stable
15810,male,Indore,22,22413,0,50000,0,0.16,1,38,0,0,6,39101.28,16854,Decrease
15811,male,Siliguri,40,83736,21750,180000,219675,0.32,4,56,1,0,2,78303.27,162179,Stable
15812,male,Chandigarh,21,39352,0,110000,0,0.11,2,75,0,18,1,25747.0,234147,Stable
15813,female,Chennai,27,23119,6113,50000,141149,0.32,3,48,0,15,8,39435.59,41588,Decrease
15814,female,Dehradun,50,103983,45757,230000,736230,0.06,3,41,30,0,3,127971.97,26058,Increase
15815,male,Mumbai,41,127427,36549,260000,185668,0.08,1,74,0,0,2,33156.38,562832,Stable
15816,male,Gurgaon,28,21495,17159,50000,207623,0.56,1,53,0,29,3,18238.73,105228,Stable
15817,male,Baroda,60,158997,26871,340000,432623,0.56,1,51,0,0,1,51884.88,355744,Stable
15818,female,Kottayam,24,48969,42365,140000,469404,0.85,0,72,0,0,2,48911.49,229962,Stable
15819,male,Ahmedabad,41,147093,35872,360000,290204,0.01,2,82,0,0,2,78047.48,951142,Stable
15820,female,Muzzafarnagar,25,22385,15789,60000,96155,0.21,0,69,0,0,3,23459.41,61011,Stable
15821,male,Raipur,51,165428,14476,370000,146062,0.93,1,82,0,0,0,37847.25,714394,Increase
15822,female,Kolkata,57,154035,34182,460000,823102,0.14,0,73,0,0,1,45479.54,651290,Increase
15823,female,Kohima,21,46389,17682,120000,390772,0.08,0,63,0,0,2,49129.37,58721,Stable
15824,male,Bangalore,65,243618,172395,730000,2775559,0.08,0,79,0,0,0,60835.96,295262,Increase
15825,male,Hoshiarpur,37,61373,36129,160000,761960,0.21,0,40,0,0,5,98890.46,86725,Stable
15826,male,Srinagar,21,47436,26485,100000,293983,0.27,2,60,3,0,2,43150.52,70139,Stable
15827,male,Bhilwara,30,20645,9300,60000,56544,0.03,1,72,20,0,2,16652.17,295580,Stable
15828,male,Kollam,26,34284,14569,80000,30303,0.19,2,54,0,67,2,37442.8,183946,Stable
15829,male,Amritsar,39,51603,18622,150000,150465,0.09,4,77,0,0,2,40846.26,329109,Stable
15830,male,Ludhiana,37,70982,42674,160000,686624,0.22,4,75,0,26,1,24150.02,662088,Stable
15831,female,Vijayawada,31,67760,6043,180000,18672,0.72,2,74,18,0,1,53859.86,203956,Stable
15832,male,Kanpur,23,30226,14101,90000,71633,0.39,1,70,0,0,2,18178.7,212944,Stable
15833,male,Gangtok,24,46468,30151,100000,605733,0.06,3,75,0,65,1,24232.07,257829,Stable
15834,female,Daman,24,22220,3751,60000,34134,0.15,3,74,4,0,2,16482.74,201560,Stable
15835,male,Kolkata,27,20225,1928,60000,17506,0.84,3,76,0,17,2,16754.07,223857,Stable
15836,male,Muzaffarpur,21,48744,24254,110000,365992,0.59,3,62,0,0,2,36794.32,155759,Stable
15837,male,Jammu,30,24969,13596,60000,123451,0.16,2,48,33,0,5,31091.72,7830,Increase
15838,male,Shimla,22,39662,25441,90000,154681,0.26,3,51,0,0,4,32097.84,115285,Stable
15839,female,Moradabad,56,199456,149011,580000,907476,0.4,0,86,0,0,1,29570.88,1131126,Increase
15840,female,Tirunelveli,24,31955,15783,90000,285356,0.21,1,59,0,0,4,33745.33,89819,Stable
15841,male,Shirdi,23,31091,11264,90000,23541,0.87,1,66,5,0,2,44231.75,94067,Stable
15842,male,Jammu,66,203257,54754,490000,388205,0.09,1,89,0,0,1,40213.69,522406,Increase
15843,female,Noida,24,42414,29671,110000,32341,0.23,0,63,0,0,2,41966.5,188252,Stable
15844,male,Firozabad,23,46608,17180,130000,241894,0.4,1,86,0,0,0,21160.44,280036,Increase
15845,female,Lucknow,21,34848,2983,100000,30098,0.52,3,40,0,17,8,50032.16,46665,Stable
15846,female,Imphal,36,93977,33608,270000,137792,0.59,4,56,0,0,2,107827.99,399664,Stable
15847,female,Gurugram,65,227972,14971,660000,345530,0.07,1,73,0,0,0,98736.89,379404,Increase
15848,male,Surat,32,56714,39002,120000,471144,0.19,3,56,0,0,3,42718.52,207402,Stable
15849,male,Jammu,50,148336,137262,360000,1246338,0.33,2,76,0,0,1,58363.54,525513,Stable
15850,male,Bareilly,22,30380,20722,80000,229599,0.29,3,70,0,0,1,27095.15,234610,Stable
15851,female,Shillong,34,95677,6091,190000,122368,0.19,0,81,0,0,1,28666.46,627067,Increase
15852,male,Daman,24,20835,16075,50000,145961,0.29,2,55,0,0,4,23515.09,70763,Stable
15853,male,Itanagar,47,128019,87772,290000,2027533,0.26,3,56,0,0,1,63457.66,217556,Stable
15854,female,Panaji,49,120243,47726,280000,767434,0.98,3,88,0,0,1,28604.51,1738658,Stable
15855,male,Durgapur,25,44356,1734,130000,14010,0.25,0,71,0,0,1,45199.27,286331,Stable
15856,male,Noida,33,56222,14965,140000,270567,0.19,2,79,0,77,1,33356.46,208376,Stable
15857,male,Jammu,21,43601,15282,120000,261322,0.54,1,69,4,0,2,58168.34,94444,Stable
15858,female,Gangtok,30,22722,15159,70000,77159,0.14,1,81,0,74,1,16481.06,150968,Stable
15859,male,Moradabad,70,247126,5000,650000,105399,0.09,1,75,0,0,0,60598.1,426508,Increase
15860,female,Bhavnagar,46,126766,16196,310000,195971,0.4,0,77,9,15,1,65274.4,986568,Stable
15861,female,Gaya,46,144059,1841,380000,7511,0.05,1,66,0,0,1,134395.01,546955,Increase
15862,female,Jaipur,29,43913,39293,120000,828296,0.17,3,38,5,0,8,83277.82,35860,Stable
15863,male,Gandhinagar,24,45563,30828,110000,156606,0.97,0,54,0,75,2,35052.97,185287,Stable
15864,male,Udaipur,35,87131,18994,260000,115863,0.46,1,76,0,16,1,54680.9,399082,Stable
15865,male,Rishikesh,26,30091,8997,70000,27890,0.65,3,53,0,0,4,24416.89,191067,Stable
15866,female,Jind,25,28920,17565,80000,282796,1.0,1,58,0,0,2,31982.93,122169,Stable
15867,female,Agartala,42,121791,30039,250000,152898,0.45,2,87,0,24,1,12668.91,1166817,Stable
15868,male,Lucknow,38,75956,17962,200000,55322,0.89,0,75,0,0,2,44815.95,617204,Stable
15869,female,Bilaspur,28,35108,27975,100000,114697,0.22,2,58,6,0,4,32463.21,126183,Stable
15870,male,Dhanbad,27,31166,29531,70000,62015,0.77,3,52,0,0,3,28667.78,152406,Stable
15871,male,Imphal,44,145851,82378,420000,337749,0.72,0,46,0,0,3,168286.9,110706,Stable
15872,male,Imphal,30,44396,4322,120000,78228,0.07,2,71,0,67,1,26323.38,230447,Stable
15873,male,Coimbatore,39,56108,50463,120000,307824,0.0,3,85,31,0,1,12336.79,693963,Increase
15874,male,Nagapattinam,21,33607,27101,90000,84013,0.05,3,73,0,80,2,24475.54,111895,Stable
15875,male,Ahmedabad,27,28500,18985,80000,172763,0.74,3,61,0,0,3,28648.64,53697,Stable
15876,male,Madurai,49,148675,49244,340000,988819,0.1,0,89,0,0,0,35116.3,1062906,Increase
15877,female,Thane,43,121836,11173,330000,157315,0.9,4,61,34,0,1,111994.6,368485,Stable
15878,male,Kurnool,21,32402,29682,80000,180466,0.1,0,74,0,0,2,27746.0,225343,Stable
15879,female,Pune,31,63689,12827,170000,309002,0.46,5,79,0,21,2,33261.0,256594,Stable
15880,female,Delhi,64,207785,43503,580000,90921,0.12,1,72,0,0,1,63984.55,503732,Stable
15881,male,Solapur,21,48067,43738,140000,222189,0.02,3,81,0,16,2,44712.22,159424,Stable
15882,female,Kollam,22,28309,23158,70000,279748,0.83,2,40,0,0,4,43334.85,496,Decrease
15883,female,Bikaner,44,104562,44260,280000,712143,0.91,2,88,0,0,0,15329.87,1697993,Increase
15884,female,Jind,23,27730,9332,80000,112823,0.59,0,67,0,0,4,29890.45,62008,Stable
15885,male,Jamshedpur,25,36848,29415,80000,208846,0.65,3,61,5,0,4,35075.61,193221,Stable
15886,male,Haldwani,33,59524,52508,160000,372281,0.63,2,71,0,0,1,28303.1,388788,Stable
15887,male,Firozabad,44,106505,81022,220000,493423,0.04,0,61,18,0,2,53495.23,332104,Stable
15888,male,New Delhi,23,21982,2322,50000,53591,0.55,0,31,6,0,7,34208.66,4530,Stable
15889,male,Surat,67,208269,50397,580000,1163666,0.29,0,77,0,0,1,60310.7,513705,Stable
15890,female,Gaya,29,43118,16165,120000,276098,0.25,2,90,21,30,1,12904.02,373202,Stable
15891,female,Shirdi,23,32720,29153,90000,498516,0.04,1,57,0,89,4,38346.86,75369,Stable
15892,male,Nellore,23,34523,11003,90000,122133,0.05,3,82,0,0,1,24759.42,155382,Stable
15893,female,Nellore,23,48318,44196,140000,313791,0.46,1,45,0,0,8,103848.33,49118,Decrease
15894,female,Bhavnagar,23,23027,17203,60000,70360,0.15,2,53,0,28,3,23557.16,177549,Stable
15895,female,Satna,66,204390,105373,420000,1064267,0.41,1,75,0,0,0,46937.11,375686,Stable
15896,female,Rishikesh,26,33733,20053,100000,142376,0.76,2,79,0,0,1,34937.29,197272,Stable
15897,male,Daman,29,31431,21406,70000,194366,0.54,3,35,0,0,6,42695.48,31538,Stable
